event_id,date,category,company,product,location,source,url,summary,title,funding_usd
3c14e738-87cd-4832-a084-e0ca7c0bd7ba,2026-07-08,FUNDING_EVENT,IBM,,,Ibtimes.com.au,https://www.ibtimes.com.au/ibm-shares-dip-ai-investment-concerns-market-volatility-1872043,"Shares of International Business Machines Corp. fell more than 1.6 percent Tuesday, closing at $301.10 as broader technology sector pressures and profit-taking weighed on the stock amid ongoing debat… [+6331 chars]",IBM Shares Decline 1.64 Percent as Tech Sector Faces AI Valuation Concerns and Market Rotation,
c0e73732-8769-4cd9-befa-87912212ebd0,2026-07-08,FUNDING_EVENT,NVIDIA,,,Biztoc.com,https://biztoc.com/x/bd2abbb2e2878d2a,"This article first appeared on GuruFocus.Nvidia (NVDA, Financials), the semiconductor company best known for AI chips, graphics processors and data-center hardware, is starting to look cheaper after … [+149 chars]",Nvidia Valuation Falls to Pre-AI Boom Low,
28b145ae-a248-4ad2-af12-df97bd475f16,2026-07-07,FUNDING_EVENT,,,,Digitimes,https://www.digitimes.com/news/a20260707PR202/electronics-acquisition-materials-supplier-manufacturing.html,"Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+288 chars]",Solstice Advanced Materials to buy Element Solutions in US$14.5 billion deal,14500000000
79126b42-cfaf-4929-8f34-a827744ed36f,2026-07-07,FUNDING_EVENT,Google,,,Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000127.000041941.html,"The article in English follows the Japanese version. By Josh Jung
Z Venture CapitalZVCAB180CAB180AirbridgeAIAirflux 
 AB180AIAirbridgeARR
Airbridge
 AirbridgeGoogleMetaTikTok
SaaS AB18021
AI A… [+5585 chars]",AB180への投資 / Investing in AB180,
bf0c1836-3787-475d-99ce-f55fc20730af,2026-07-07,FUNDING_EVENT,Anthropic,,,Digitimes,https://www.digitimes.com/news/a20260707VL206/infrastructure-anthropic-revenue-startup-expansion.html,"Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+288 chars]",TeraWulf signs 20-year Anthropic AI infrastructure lease worth US$19B,19000000000
ea9049e0-4229-479a-968a-36778d895c2e,2026-07-07,FUNDING_EVENT,UN,,,Khabarhub.com,https://english.khabarhub.com/2026/07/557412/,"GENEVA: Global foreign direct investment (FDI) increased in 2025 after two consecutive years of decline, but the recovery remains narrow, fragile and uneven, according to a new report by the United N… [+2406 chars]",UN says foreign investment rebounds but recovery remains uneven,
ede7e7ea-576d-406a-8e99-e18e6cfa21e4,2026-07-07,FUNDING_EVENT,OpenAI,,OpenAI,Biztoc.com,https://biztoc.com/x/7c05438c296ed8b0,"was essentially hyped up as the IPO to end all IPOs. With OpenAI pushing its public debut back to 2027 and uncertainty swirling around how sustainable AI spending will be, it may very well be.Just 25… [+145 chars]","SpaceX Stock May Suddenly Seem Boring, But Don’t Miss This Chance to Make a Low-Risk, High-Reward Option Trade",
d8621949-c963-4513-9500-8cdd0d742ae0,2026-07-06,FUNDING_EVENT,Intel,,S. Korea's,Biztoc.com,https://biztoc.com/x/5671cbcbce5ae91f,South Korean President Lee Jae-myung called for the rapid execution of the new semiconductor and artificial intelligence (AI) investment projects.More to come...... This story appeared on breakingth… [+30 chars],"S. Korea's Lee urges fast-track for chip, AI projects",
0a78114a-208f-4853-a663-5e773d0f1d79,2026-07-06,FUNDING_EVENT,American Express,,,Yahoo Entertainment,https://finance.yahoo.com/markets/stocks/articles/american-express-axp-analysis-role-152237601.html,"Bretton Capital Management, an investment management company, released the ""Bretton Fund"" first-quarter 2026 investor letter. A copy of the letter can be downloaded here.",American Express (AXP): An Analysis of The Role of AI and Payment Systems,
e8ee5ff1-aba2-4eb2-a440-3965d2f92d3d,2026-07-06,FUNDING_EVENT,TSM,,,Yahoo Entertainment,https://finance.yahoo.com/markets/stocks/articles/exceptional-momentum-powers-taiwan-semiconductor-151708380.html,"RiverPark Advisors, an investment advisory firm and sponsor of the RiverPark family of mutual funds, released its ""RiverPark Large Growth Fund"" Q1 2026 investor letter. A copy of the letter can be do… [+4878 chars]",Exceptional Momentum Powers Taiwan Semiconductor Manufacturing’s (TSM) Rally,
84cd88ab-8dc1-4142-8b91-c5ba7543f91a,2026-07-06,FUNDING_EVENT,Microsoft,,,TechRadar,https://www.techradar.com/pro/microsoft-is-spending-usd2-5bn-on-deploying-ai-engineers-to-its-customers,"<ul><li>Microsoft Frontier Company to embed 6,000 engineers and specialists into customer organizations</li><li>Backed by $2.5 billion in Microsoft funding, it will help customers transform with cust… [+2524 chars]",Microsoft is spending $2.5bn on deploying AI engineers to its customers,2500000000
f2ed168d-62f3-4908-8ade-6772c9e51e8a,2026-07-04,FUNDING_EVENT,NVIDIA,,,24/7 Wall St.,https://247wallst.com/investing/2026/07/04/every-time-this-stock-dips-i-buy-more/,"Quick Read
<ul><li>NVIDIA (NVDA) grew Q1 revenue 85% to $81.6B and guided Q2 to $91B, beating estimates for the fourth consecutive quarter. </li><li>NVIDIA raised its dividend 25x, authorized $80B … [+3589 chars]","Every Time This Stock Dips, I Buy More",81600000000
6be79322-2377-44f6-bae9-1583003adf55,2026-07-04,FUNDING_EVENT,Marvell Technology,,,Yahoo Entertainment,https://finance.yahoo.com/technology/ai/articles/cantor-fitzgerald-raises-pt-marvell-141121931.html,"Marvell Technology, Inc. (NASDAQ:MRVL) is one of the Best AI and Technology Stocks to Buy Now.On June 29, Cantor Fitzgerald analyst C.J.",Cantor Fitzgerald Raises PT on Marvell Technology (MRVL) Stock,
68349047-e145-4c45-9be8-cc4ec099928b,2026-07-04,FUNDING_EVENT,the Small Business Capital Gap This Independence Day,,,GlobeNewswire,https://www.globenewswire.com/news-release/2026/07/04/3322023/0/en/Dream-Exchange-Calls-for-Venture-Exchanges-to-Help-Close-the-Small-Business-Capital-Gap.html,"This Independence Day, Dream Exchange founder and CEO Joe Cecala says record numbers of new American businesses need a public market built to help them grow. The company supports legislation similar … [+8120 chars]",Dream Exchange Calls for Venture Exchanges to Help Close the Small Business Capital Gap,
3574ca7b-619c-4c62-bfd5-4b2f6136259d,2026-07-04,FUNDING_EVENT,AI,,Modi,The Next Web,https://thenextweb.com/news/macron-modi-ai-infrastructure-personal-diplomacy/,"TL;DR
Macron and Modi are personally courting tech CEOs to secure AI infrastructure investment. Macron texted SoftBanks Son to land a 75 billion data centre deal, and Modi secured $48 billion from A… [+3995 chars]",Macron and Modi are winning the AI infrastructure race with text messages and personal meetings,48000000000
588a3162-9bd8-4554-ae25-75055aa03c66,2026-07-03,FUNDING_EVENT,IPO,,Kuaishou,Crypto Briefing,https://cryptobriefing.com/kuaishou-kling-ai-3b-funding-hong-kong/,"Chinese short-video giant is spinning off its AI video-generation unit with backing from General Atlantic and Tencent at an $18 billion valuation Kuaishou Technology, the Chinese short-video platform… [+1995 chars]","Kuaishou files for $3B Kling AI funding round in Hong Kong, eyes IPO within 12 months",3000000000
3a194f2a-53ca-4105-b89e-f2d182a91bcf,2026-07-03,FUNDING_EVENT,IPO,,,Biztoc.com,https://biztoc.com/x/5799fb94d5b2b05f,"SpaceX (NASDAQ: SPCX) went public on June 12 at $135 per share, raising $75 billion in the largest initial public offering (IPO) in history. Three weeks later, the rocket, satellite-internet, and art… [+143 chars]",SpaceX Might Be the Most Valuable Money-Losing Company in Market History. Should Investors Care?,75000000000
01c13eac-da03-4835-9e88-05c6d4f5e87b,2026-07-03,FUNDING_EVENT,SoftBank,,U.S.,Biztoc.com,https://biztoc.com/x/6642330d6f1553d1,"The mobile carrier operator and group company will set up the new venture this month, aiming to supply data center capacity at a scale of 10 gigawatts by around 2030. This story appeared on japantim… [+29 chars]",SoftBank plans to rent AI compute in U.S. at 10-gigawatt scale,
1a43c800-361e-4cac-9f36-6b7107353a68,2026-07-03,FUNDING_EVENT,Dividend King,,,24/7 Wall St.,https://247wallst.com/investing/2026/07/03/this-65-year-dividend-streak-nearly-broke-here-is-why-it-keeps-rising/,"Quick Read
<ul><li>CINF raised its quarterly dividend 8% to $0.94, extending its Dividend King streak to 65 consecutive years of increases. </li><li>After a $90 million net loss in Q1 2025 from Cal… [+6053 chars]",This 65-Year Dividend Streak Nearly Broke. Here Is Why It Keeps Rising,90000000
8bb66c3a-3560-4a56-8259-40fb92fd85a6,2026-07-02,FUNDING_EVENT,Wedbush,,Wedbush,Business Insider,https://www.businessinsider.com/dan-ives-wedbush-tech-calls-outfits-nvidia-microsoft-2026-7#article,"Dan Ives is leaving Wedbush as managing director and senior equity research analyst for his own venture.NASDAQ: ORBS)
<ul><li>Dan Ives is leaving Wedbush to launch a merchant bank focusing on the te… [+3352 chars]",The Dan Ives era at Wedbush is over. These are some of the calls — and colorful fits — people will remember.,
816611e1-fddc-44ff-9b7a-769245d2ce12,2026-07-02,FUNDING_EVENT,LinqAlpha,,,Crypto Briefing,https://cryptobriefing.com/linqalpha-series-a-funding-round/,The AI-focused fintech company is close to closing a significant capital raise as investor appetite for AI-driven financial tools continues to grow. LinqAlpha is approaching the close of a $22M Serie… [+1383 chars],LinqAlpha nears $22M in Series A funding round,22000000
aabb51bd-f149-4865-81c1-d3ab4693a301,2026-07-02,FUNDING_EVENT,AI,,Venice,Cointelegraph,https://cointelegraph.com/news/venice-ai-becomes-a-unicorn-as-ai-privacy-concerns-grow,"The Erik Voorhees-founded Venice AI has achieved unicorn status after raising $65 million in Series A funding at a $1 billion valuation. Led by Dragonfly and with backing from Coinbase Ventures, F-… [+3315 chars]",Venice AI becomes a unicorn as AI privacy concerns grow,65000000
3778129c-cacb-4e05-a514-fd9ad40d3e7c,2026-07-02,FUNDING_EVENT,Predictive Analytics,,,GlobeNewswire,https://www.globenewswire.com/news-release/2026/07/02/3321410/28124/en/Predictive-Analytics-and-AI-Tools-Propel-Revolution-in-Talent-Acquisition-Industry.html,"Dublin, July 02, 2026 (GLOBE NEWSWIRE) -- The ""AI in Talent Acquisition Market Report 2026"" has been added to ResearchAndMarkets.com's offering. The AI in talent acquisition market is witnessing a r… [+25032 chars]",Predictive Analytics and AI Tools Propel Revolution in Talent Acquisition Industry,
f1bb7980-6495-4fd8-8abd-5d7d44b2704e,2026-07-02,FUNDING_EVENT,Apple,,,Fortune,https://fortune.com/2026/07/02/trump-stopped-talking-warner-bros-comcast-portfolio-kept-trading/,"Of the seven Fortune 500 companies in President Trumps disclosed investment portfolio that also turn up somewhere in his public statements this year, five drew a clear 2026 comment from him: Apple, N… [+3763 chars]","Trump stopped talking about these media stocks, but his portfolio didn’t stop trading them",
effe5a7b-61e9-4a98-b1cd-e76f4521a761,2026-07-02,FUNDING_EVENT,Apple,,,Yahoo Entertainment,https://finance.yahoo.com/media-advertising/articles/trump-stopped-talking-media-stocks-142428079.html,"Of the seven Fortune 500 companies in President Trump's disclosed investment portfolio that also turn up somewhere in his public statements this year, five drew a clear 2026 comment from him: Apple, … [+3858 chars]","Trump stopped talking about these media stocks, but his portfolio didn’t stop trading them",
21983340-6c0f-4d6d-ae8a-a6a2b9615b0e,2026-07-02,FUNDING_EVENT,,,the United States,Fortune,https://fortune.com/2026/07/02/us-manufacturing-resilience-2-trillion-investment-mckinsey/,Intensifying technological competition and geopolitical risks have resurfaced a decades-old question with renewed urgency: Should the United States rebuild its industrial base?The United States impor… [+5002 chars],McKinsey chairs: Building a more resilient industrial base may require $2 trillion in investment,
d04f509f-f15f-4af1-ad44-89b08f1787f0,2026-07-02,FUNDING_EVENT,,,,Biztoc.com,https://biztoc.com/x/817c5ad2becd535e,"Quantum Systems said it had raised $1.2 billion at a valuation of roughly $8 billion, bringing in fresh capital to expand drone production and invest in software for autonomous systems powered by art… [+74 chars]",German Drone Maker Quantum Systems Raises Funding at $8 Billion Valuation,8000000000
e00dbfc6-bc88-402e-8ebe-4a1f2b5cbd4b,2026-07-01,FUNDING_EVENT,Amazon,,,Digitimes,https://www.digitimes.com/news/a20260701VL209/amazon-aws-launch-staff-data.html,"Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+288 chars]",Amazon's new US$1 billion division aims to embed AI engineers in clients' teams,1000000000
dc6ea9bb-dd9e-4f18-a530-e457b7eeee49,2026-07-01,FUNDING_EVENT,Samsung,,,The Times of India,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-samsung-sk-hynix-double-down-on-ai-chip-boom-with-massive-investment-push-despite-oversupply-risks/articleshow/132105778.cms,"Samsung Electronics and SK Hynix are embarking on one of the world's largest semiconductor investment drives, committing trillions of won to expand memory chip production as they seek to capitalise o… [+3577 chars]","Global Market: Samsung, SK Hynix double down on AI chip boom with massive investment push despite oversupply risks",
1d9878b4-0c60-48a0-a535-1a874b88a470,2026-07-01,FUNDING_EVENT,IEA,,US,Crypto Briefing,https://cryptobriefing.com/iea-us-coal-gas-power-spending-50b/,America's fossil fuel power investment is surging to multi-decade highs as data centers and AI infrastructure drive unprecedented electricity demand The US is pouring money into fossil fuel power gen… [+1808 chars],IEA forecasts US spending on coal and gas power plants to hit $50B this year,50000000000
9d8dcdef-5835-48aa-8314-33bb51e793ae,2026-07-01,FUNDING_EVENT,BlackRock,,,The Times of India,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-blackrock-turns-cautious-on-emerging-market-stocks-upgrades-euro-zone-bonds/articleshow/132105718.cms,"The BlackRock Investment Institute (BII) has adopted a more cautious stance on emerging market equities and hard-currency debt in its mid-year investment outlook, while turning more positive on euro … [+1801 chars]","Global Market: BlackRock turns cautious on emerging market stocks, upgrades euro zone bonds",
7f465bf1-d67f-4c98-bd54-f394d134fc65,2026-07-01,FUNDING_EVENT,Walmart,,,AdExchanger,http://www.adexchanger.com/daily-news-roundup/wednesday-01072026/,Get Off My Property! Walmart turned heads with last week’s acquisition of TV ad platform Vibe.co.,Disowned And Unoperated Media; Looting Plunder From Pro Sports,
d642381f-4d33-4b85-add0-64ffbc0204e1,2026-07-01,FUNDING_EVENT,NVIDIA,,,Crypto Briefing,https://cryptobriefing.com/oxmiq-raises-35m-to-develop-gpu-chip-challenging-nvidias-dominance/,"Startup Oxmiq has announced a significant funding achievement, securing $35 million to advance its GPU chip architecture aimed at reducing the operational costs of AI. The company plans to develop a … [+1372 chars]",Oxmiq raises $35M to develop GPU chip challenging Nvidia’s dominance,35000000
548b681c-e7b5-4977-aac3-078fd83dd145,2026-07-01,FUNDING_EVENT,,,Venice,Crypto Briefing,https://cryptobriefing.com/venice-ai-hits-unicorn-status-with-65m-series-a-led-by-paradigm/,"Venice AI has officially reached unicorn status following a successful $65 million Series A funding round led by Paradigm. The company, known for its decentralized and privacy-focused artificial inte… [+1462 chars]",Venice AI hits unicorn status with $65M Series A led by Paradigm,65000000
7e14cb84-99f0-487e-8303-5365e031c1e3,2026-07-01,FUNDING_EVENT,AI,,Venice,TechCrunch,https://techcrunch.com/2026/07/01/venice-ai-becomes-a-unicorn-with-65m-series-a-as-its-privacy-first-ai-platform-takes-off/,"Concerns over the impact of AI chatbots on mental health, personal safety, harassment, and disinformation have forced AI developers to implement safeguards to better control how and what their AI mod… [+4788 chars]",Venice AI becomes a unicorn with $65M Series A as its privacy-first AI platform takes off | TechCrunch,65000000
38799f3e-6ecc-4379-a77a-fd5f6beb7efb,2026-07-01,FUNDING_EVENT,OXMIQ,,Koduri,BusinessLine,https://www.thehindubusinessline.com/markets/oxmiq-raises-35-million-to-scale-oxcore-architecture/article71170056.ece,"OXMIQ Labs Inc., a unified GPU and AI architecture company founded by Raja Koduri, has secured $35 million in Series A financing, bringing the total funding raised to $60 million. Koduri, who hailed… [+1420 chars]",OXMIQ raises $35 million to scale OxCore Architecture,35000000
102f4544-3b8e-4197-b805-ae321bb85076,2026-06-30,FUNDING_EVENT,AI,,,Biztoc.com,https://biztoc.com/x/1355be37abd364ce,"The Bank for International Settlements published its Annual Economic Report on June 28, warning that the AI boom is becoming a source of financial instability. That alone is not surprising.What is su… [+148 chars]",Central bankers grow nervous about AI funding,
b05f8e34-c8f7-4498-908c-6c7d3ee95679,2026-06-30,FUNDING_EVENT,Newsom,,,KPBS,https://www.kpbs.org/news/politics/2026/06/30/newsom-signs-352b-spending-plan-and-reflects-on-signature-policies-before-he-leaves-office,"Democratic Gov. Gavin Newsom signed a nearly $352 billion spending plan Monday that delays some cuts to healthcare programs, increases funding for childcare and sets aside money to help speed up the … [+6580 chars]",Newsom signs $352B spending plan and reflects on signature policies before he leaves office,352000000000
c8368ec1-9e6e-4325-b8e1-2dcec5e8981f,2026-06-30,FUNDING_EVENT,Scale AI,,US,Crypto Briefing,https://cryptobriefing.com/helix-data-center-acquisition-ai-infrastructure/,"The new entity, led by former AWS CEO Adam Selipsky, aims to become a one-stop shop for hyperscale AI infrastructure including power generation and connectivity. A new infrastructure giant just enter… [+4109 chars]","Helix Digital Infrastructure seeks US data center acquisition backed by $10B from KKR, NVIDIA, and sovereign wealth",10000000000
f49739f0-24fc-49fa-a1cb-576b8253c365,2026-06-30,FUNDING_EVENT,Working Chip,,SAN JOSE,GlobeNewswire,https://www.globenewswire.com/news-release/2026/06/30/3319922/0/en/Etched-Emerges-From-Stealth-With-Working-Chip-800M-Raised-and-Over-1B-in-Customer-Contracts.html,"SAN JOSE, Calif., June 30, 2026 (GLOBE NEWSWIRE) -- Etched
, the company building frontier inference clusters, came out of stealth today, announcing a working chip and over $1 billion in signed cust… [+4143 chars]","Etched Emerges From Stealth With Working Chip, $800M Raised, and Over $1B in Customer Contracts",800000000
355e914c-b3a2-4c56-a03a-1537d57df528,2026-06-29,FUNDING_EVENT,Intel,,Hong Kong,Biztoc.com,https://biztoc.com/x/1ff1ed56a2f86bc3,"Hong Kong-listed shares of Baidu surged more than 7% Monday on reports that its artificial intelligence chip unit Kunlunxin is targeting an initial public offering in the city, which could value its … [+139 chars]",Baidu shares jump 7% as AI chip arm Kunlunxin said to target $50 billion Hong Kong IPO,50000000000
9f7d2f71-728c-4c18-b41f-bccd3b3c61d1,2026-06-29,FUNDING_EVENT,Intel,,Hong Kong,CNBC,https://www.cnbc.com/2026/06/29/baidu-kunlunxin-hong-kong-ipo-50-billion-ai-chips.html,"Hong Kong-listed shares of Baidu surged more than 7% Monday on reports that its artificial intelligence chip unit Kunlunxin is targeting an initial public offering in the city, which could value its … [+1497 chars]",Baidu shares jump 7% as AI chip arm Kunlunxin said to target $50 billion Hong Kong IPO,50000000000
1571611b-2ccc-4d57-aa2e-8d670555a9ac,2026-06-29,FUNDING_EVENT,Global AI Boom Drives Strong Growth,,Hong Kong's,Antaranews.com,https://en.antaranews.com/news/420721/global-ai-boom-drives-strong-growth-in-hong-kongs-may-exports,"Hong Kong (ANTARA/ACN Newswire) -Hong Kong’s merchandise exports rose by 40.8% year-on-year to HK$611.2 billion in May, according to data released today by the Census and Statistics Department. For t… [+1963 chars]",Global AI Boom Drives Strong Growth in Hong Kong's May Exports,611200000000
da48c58b-1a56-41d0-b7de-c9c9ed7f7b0a,2026-06-29,FUNDING_EVENT,Intel,,,Financial Post,https://financialpost.com/pmn/business-pmn/tech-giants-power-stock-gains-after-ai-fueled-rout-markets-wrap,(Bloomberg) A rally in several technology giants lifted stocks after last weeks artificial-intelligence selloff lured buyers betting the industrys investment boom will continue to support solid corpo… [+5490 chars],Tech Giants Power Stock Gains After AI-Fueled Rout: Markets Wrap,
571f5ddf-468c-43e0-864b-c51535fb3073,2026-06-29,FUNDING_EVENT,Amazon,,,AppleInsider,https://appleinsider.com/articles/26/06/29/save-350-on-apples-14-inch-macbook-pro-m5-right-now-at-amazon,"Amazon's month-end $350 discount brings the 1TB 14-inch MacBook Pro with an M5 chip down to $1,649.99. But supply may be limited after Apple raised prices last week.",Save $350 on Apple's 14-inch MacBook Pro M5 right now at Amazon,
7cc27a92-4f58-43c3-b89f-00080cdf706c,2026-06-29,FUNDING_EVENT,Tata Motors,,,BusinessLine,https://www.thehindubusinessline.com/companies/tata-motors-says-iveco-deal-on-track-for-q2/article71160682.ece,"Tata Motors Ltd Chairman N Chandrasekaran on Monday said the proposed acquisition of Iveco Group is expected to be completed by the second quarter of FY27, subject to regulatory approvals and customa… [+3855 chars]",Tata Motors says Iveco deal on track for Q2,
ecf50785-dad5-4fd0-ab2b-6ab49295b055,2026-06-29,FUNDING_EVENT,,,India,BusinessLine,https://www.thehindubusinessline.com/companies/prosus-bets-bigger-on-india-as-payu-turns-profitable-expands-startup-portfolio/article71162211.ece,Technology investor Prosus is doubling down on India after its fintech business PayU achieved profitability for the first time and the company expanded its local investment portfolio with bets on mob… [+2346 chars],"Prosus bets bigger on India as PayU turns profitable, expands startup portfolio",
d08ef67d-f1e0-43c8-b94b-f91448711eeb,2026-06-29,FUNDING_EVENT,BMY,,,24/7 Wall St.,https://247wallst.com/investing/2026/06/29/66-with-1-3-million-here-are-3-hidden-gems-to-target/,"Quick Read
<ul><li>BMY's 17 consecutive dividend raises and VZ's $20B in annual free cash flow make both the dependable income anchors of this trio. </li><li>Pfizer's free cash flow covered only 93… [+2950 chars]",66 With $1.3 Million. Here Are 3 Hidden Gems to Target,1300000
e3d53773-b20f-4e91-a645-cbfaa86f1e7d,2026-06-28,FUNDING_EVENT,Chris Wood,,,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/funding-the-mother-of-all-cycles-chris-wood-cuts-indian-stocks-to-double-down-on-south-korean-chip-giants/articleshow/132045664.cms,"Jefferies Christopher Wood has reallocated his flagship Greed &amp; Fear portfolios to increase exposure to tech hardware, cutting selected Indian positions to fund bigger bets on South Korean memory… [+6091 chars]",Funding the 'mother of all cycles': Chris Wood cuts Indian stocks to double down on South Korean chip giants,
2317550e-f936-4465-92a5-41523d5992fd,2026-06-28,FUNDING_EVENT,Anthropic,,Anthropic,Biztoc.com,https://biztoc.com/x/b99c2065c50ebd4d,"OpenAI and Anthropic spent June proving they are the two labs that will define the next phase of AI, and the month closed with both still moving toward listings near $1 trillion while Washington asse… [+148 chars]",OpenAI Eyes 2027 IPO Delay As Washington Clears Anthropic's Mythos 5,
e055965c-44da-4e91-9ae0-1f7d90a4309f,2026-06-28,FUNDING_EVENT,The National Most families,,,Thenationalnews.com,https://www.thenationalnews.com/business/money/2026/06/28/family-wealth-rarely-disappears-because-of-a-single-decision/,"Most families spend decades building wealth, but very few spend equal time preparing the family to sustain it. Investment strategies can be replicated.",Family wealth rarely disappears because of a single decision | The National,
9ac4fff9-365d-4a40-b6c3-7ec3e86ae238,2026-06-27,FUNDING_EVENT,OpenAI,,OpenAI,Hollywood Reporter,http://www.hollywoodreporter.com/movies/movie-news/luca-guadagnino-not-surprised-amazon-dropped-openai-movie-1236632083/,Luca Guadagnino says it wasn’t surprising Amazon MGM dropped his nearly-finished Sam Altman movie Artificial shortly after Amazon announced a $50 billion investment in OpenAI. “I can’t say much beca… [+2155 chars],Luca Guadagnino Says He's Not Surprised Amazon Dropped His OpenAI Film,50000000000
22c35b2a-fd41-4ee1-86a7-3a18f557f915,2026-06-27,FUNDING_EVENT,Apple,,,Fox News,https://www.foxnews.com/tech/apple-raises-prices-ai-chip-costs-surge,"Apple has started charging more for some of its products, and AI is one of the big reasons why. The increases apply to select iPads and MacBooks, along with HomePod speakers and Apple TV devices.",Apple raises prices as AI chip costs surge,
1617b41b-b592-4be0-badd-4e932a4c16e7,2026-06-26,FUNDING_EVENT,IPO,,,Ibtimes.com.au,https://www.ibtimes.com.au/spacex-stock-plummets-buying-opportunity-overvalued-risk-1871338,"SpaceX shares have lost roughly a third of their value since peaking above $225 just two weeks after the company's record-setting IPO, leaving investors divided over whether the stock now represents … [+7064 chars]",Is SpaceX Stock Still a Buy After Its Latest Tumble? Here's What the Numbers Show,
b96f932c-bcdc-489e-8213-0abfbb195844,2026-06-26,FUNDING_EVENT,AI,,,Biztoc.com,https://biztoc.com/x/7dbb36f49c25aaae,"Airwallex has raised $320 million in a Series H funding round, valuing the global payments company at $11 billion, a 38% leap from just six months ago, as the fintech firm doubles down on artificial … [+138 chars]",Airwallex hits $11 billion valuation with $320 million raise as fintech pushes into finance run by AI agents,11000000000
659cfefc-70b8-4ac7-a0ff-637ef998431a,2026-06-26,FUNDING_EVENT,AI,,,CNBC,https://www.cnbc.com/2026/06/26/airwallex-series-h-funding-11-billion-valuation-ai-finance.html,"Airwallex has raised $320 million in a Series H funding round, valuing the global payments company at $11 billion, a 38% leap from just six months ago, as the fintech firm doubles down on artificial … [+3078 chars]",Airwallex hits $11 billion valuation with $320 million raise as fintech pushes into finance run by AI agents,11000000000
49f3cf7e-ccdb-4afc-8612-e336c5d2ca69,2026-06-26,FUNDING_EVENT,Apple,,,Biztoc.com,https://biztoc.com/x/a7cdea9711d0a771,"Apple raised iPad and MacBook prices on Thursday, saying it could no longer shield customers from soaring memory and storage chip costs driven by the AI industrys data center buildout.The move does n… [+150 chars]","Apple raises iPad and MacBook prices, blaming cost of chips amid AI boom",
8dc5b5cb-a90d-4bcb-b24c-a60cd5333213,2026-06-26,FUNDING_EVENT,OpenAI,,OpenAI,Biztoc.com,https://biztoc.com/x/04afad6421585ee6,TOKYO -- Shares in SoftBank Group slipped over 12% on Friday morning as disappointed investors engaged in profit-taking after a report that OpenAI is considering postponing its market debut.Tech stoc… [+145 chars],SoftBank shares slipped over 12% on concerns of OpenAI IPO delay,
a970732f-152a-4421-8b8f-501814bd1100,2026-06-26,FUNDING_EVENT,OpenAI,,Nikkei,Biztoc.com,https://biztoc.com/x/03df771761371895,"Wall Street falls at the open as AI jitters resume amid OpenAI IPO delay(Updates throughout with latest regional market moves; refreshes South Korea losses and trading curb, updates SoftBank after re… [+151 chars]","Asian stocks slide as Apple-led tech selloff sinks KOSPI, Nikkei after AI rally",
f5136cba-0c9e-4eef-816d-906ab83e7dbd,2026-06-26,FUNDING_EVENT,VMware,,,Techtarget.com,https://www.techtarget.com/searchdatacenter/news/366645215/More-VMware-customers-jumping-ship-as-contracts-wind-down,"The great VMware migration might finally be happening. After Broadcom's blockbuster acquisition of VMware for $61 billion closed in November 2023, customers faced increased costs, product and licens… [+5852 chars]",More VMware customers jumping ship as contracts wind down,61000000000
a4287b8a-cbab-4c26-b067-e96660320ea0,2026-06-26,FUNDING_EVENT,OpenAI,,US,The Times of India,https://economictimes.indiatimes.com/tech/technology/us-stocks-fall-as-report-of-openai-ipo-delay-causes-jitters/articleshow/132017997.cms,"Wall Street stocks fell on Friday, capping a roller-coaster week for tech stocks as traders fretted that valuations may be entering bubble territory.Analysts were further spooked by a report in the N… [+822 chars]",US stocks fall as report of OpenAI IPO delay causes jitters,
3778b083-44ba-480b-a639-6765be967ac0,2026-06-26,FUNDING_EVENT,Anthropic,,Alphabet,Crypto Briefing,https://cryptobriefing.com/alphabet-anthropic-stake-ipo-210-billion/,Google's parent company turned a $3 billion AI bet into what might become one of the most lucrative venture investments in tech history Alphabet quietly built a 14-15% stake in Anthropic over the pas… [+2461 chars],Alphabet’s stake in Anthropic could yield $210B if IPO hits $3T valuation,210000000000
317b9ed8-afbd-4d99-b158-b63552f801d6,2026-06-26,FUNDING_EVENT,Framework Ventures,,San Francisco,Cointelegraph,https://cointelegraph.com/news/framework-ventures-raise-400-million-push-beyond-crypto-ai,"Framework Ventures, a venture capital company that backs crypto platforms, has closed its fourth fund while expanding its investment strategy beyond blockchain. The San Francisco-based investor has … [+2212 chars]",Framework Ventures raises $400M to invest beyond crypto: Report,400000000
